Ссылка;Текст;Тип;Автор;"Ссылка на автора";Дата;Лайков;Комментариев;Репостов;Переходов;"Просмотров вики страницы";Просмотров;"Лайков / Просмотров";"Комментариев / Просмотров";"Репостов / Просмотров";"Переходов / Просмотров";"Просмотров вики страницы / Просмотров поста"
https://vk.com/wall-98660148_823641;"🇷🇺Настоящие мужчины с ясным взглядом и твёрдой волей.
На таких держится передовая — и страна.✊";Пост;"СУРОВЫЕ КОТЫ ДОНБАССА";https://vk.com/club98660148;"19:13 23.07.2025";15;0;0;0;0;831;1,805%;0%;0%;0%;0%
https://vk.com/wall-46217147_311460;"Бойцы передали весточку с фронта.

Берегите себя, побольше вам здоровья и сил.";Пост;"В зоне СВО| Великая  Россия| Новости";https://vk.com/club46217147;"02:18 24.07.2025";3;0;0;0;0;2506;0,12%;0%;0%;0%;0%
https://vk.com/wall-128801596_4047385;"🇷🇺 Бойцы передали весточку с фронта. Берегите себя, побольше вам здоровья и сил!";Пост;"«Место встречи» на НТВ | ФК | NonPro";https://vk.com/club128801596;"22:36 23.07.2025";89;11;0;0;0;979;9,091%;1,124%;0%;0%;0%
https://vk.com/wall-224831014_34947;"Бойцы передали весточку с фронта
Берегите себя, побольше вам здоровья и сил";Пост;#СВО;https://vk.com/club224831014;"22:35 23.07.2025";11;0;2;0;0;135;8,148%;0%;1,481%;0%;0%
https://vk.com/wall-226389423_10072;"Бойцы передали весточку с фронта.

Берегите себя, побольше вам здоровья и сил.";Пост;"Военная хроника |Россия и Иран |В зоне СВО";https://vk.com/club226389423;"20:17 23.07.2025";185;0;0;0;0;3685;5,02%;0%;0%;0%;0%
https://vk.com/wall-210977948_171669;"Бойцы передали весточку с фронта
Берегите себя, побольше вам здоровья и сил";Пост;"МЫ - БРАТИШКИ ИЗ СПЕЦНАЗА";https://vk.com/club210977948;"20:00 23.07.2025";23;3;0;0;0;263;8,745%;1,141%;0%;0%;0%
https://vk.com/wall-98660148_823639;"Бойцы передали весточку с фронта
Берегите себя, побольше вам здоровья и сил✊";Пост;"СУРОВЫЕ КОТЫ ДОНБАССА";https://vk.com/club98660148;"19:12 23.07.2025";17;0;0;0;0;479;3,549%;0%;0%;0%;0%
https://vk.com/wall-25943575_1158278;"Бойцы передали весточку с фронта
Берегите себя, побольше вам здоровья и сил";Пост;"Картинки СО Смыслом Полюс Притяжения";https://vk.com/club25943575;"17:05 23.07.2025";81;4;0;0;0;2052;3,947%;0,195%;0%;0%;0%
https://vk.com/wall-211093965_2668194;"Бойцы передали весточку с фронта 
Берегите себя, побольше вам здоровья и сил🙏";Пост;"Сила в правде | Новости СВО | Россия";https://vk.com/club211093965;"15:22 23.07.2025";522;30;2;0;0;13058;3,998%;0,23%;0,015%;0%;0%
https://vk.com/wall-125866183_516729;"Бойцы передали весточку с фронта
Берегите себя, побольше вам здоровья и сил";Пост;"Донецк-город сильных людей.";https://vk.com/club125866183;"14:35 23.07.2025";18;0;0;0;0;559;3,22%;0%;0%;0%;0%
https://vk.com/wall-210812857_606960;"🇷🇺🇷🇺🇷🇺🙏
Бойцы передали весточку с фронта
Берегите себя, побольше вам здоровья и сил";Пост;"Новости ДНР | ЛНР | Военная операция на Украине";https://vk.com/club210812857;"13:20 23.07.2025";94;3;0;0;0;3179;2,957%;0,094%;0%;0%;0%
https://vk.com/wall-227552131_32737;"Бойцы передали весточку с фронта
Берегите себя, побольше вам здоровья и сил";Пост;"Бесстрашные и безупречные 🫂🫶";https://vk.com/club227552131;"12:53 23.07.2025";40;3;0;0;0;400;10%;0,75%;0%;0%;0%
https://vk.com/wall-221267807_163831;"Бойцы передали весточку с фронта
Берегите себя, побольше вам здоровья и сил";Пост;"ЧВК ВАГНЕР";https://vk.com/club221267807;"12:10 23.07.2025";56;2;1;0;0;945;5,926%;0,212%;0,106%;0%;0%
https://vk.com/wall-46217147_311459;"В короткие минуты отдыха бойцы снова вместе — плечом к плечу, как в бою.
Здесь каждый знает: за спиной — Родина, и мы не подведём.";Пост;"В зоне СВО| Великая  Россия| Новости";https://vk.com/club46217147;"01:18 24.07.2025";4;0;0;0;0;2588;0,155%;0%;0%;0%;0%
https://vk.com/wall-34894142_518675;"В короткие минуты отдыха бойцы снова вместе — плечом к плечу, как в бою.
Здесь каждый знает: за спиной — Родина, и мы не подведём.";Пост;"ВДВ - НИКТО, КРОМЕ НАС!";https://vk.com/club34894142;"01:00 24.07.2025";7;0;0;0;0;381;1,837%;0%;0%;0%;0%
https://vk.com/wall-210977948_171689;"В короткие минуты отдыха бойцы снова вместе — плечом к плечу, как в бою.
Здесь каждый знает: за спиной — Родина, и мы не подведём.";Пост;"МЫ - БРАТИШКИ ИЗ СПЕЦНАЗА";https://vk.com/club210977948;"00:30 24.07.2025";7;0;0;0;0;74;9,459%;0%;0%;0%;0%
https://vk.com/wall-224831014_34946;"В короткие минуты отдыха бойцы снова вместе — плечом к плечу, как в бою.
Здесь каждый знает: за спиной — Родина, и мы не подведём.";Пост;#СВО;https://vk.com/club224831014;"22:35 23.07.2025";8;0;2;0;0;117;6,838%;0%;1,709%;0%;0%
https://vk.com/wall-194331569_240893;"В короткие минуты отдыха бойцы снова вместе — плечом к плечу, как в бою.
Здесь каждый знает: за спиной — Родина, и мы не подведём.";Пост;"Zа Единую Русь | РУССКИЙ МЕНТАЛИТЕТ.";https://vk.com/club194331569;"22:10 23.07.2025";30;3;1;0;0;367;8,174%;0,817%;0,272%;0%;0%
https://vk.com/wall-152048620_79549;"В короткие минуты отдыха бойцы снова вместе — плечом к плечу, как в бою.
Здесь каждый знает: за спиной — Родина, и мы не подведём.";Пост;"В зоне СВО| Армия Россия | Военная хроника";https://vk.com/club152048620;"20:27 23.07.2025";249;0;0;0;0;4113;6,054%;0%;0%;0%;0%
https://vk.com/wall-226389423_10071;"В короткие минуты отдыха бойцы снова вместе — плечом к плечу, как в бою.
Здесь каждый знает: за спиной — Родина, и мы не подведём.";Пост;"Военная хроника |Россия и Иран |В зоне СВО";https://vk.com/club226389423;"20:17 23.07.2025";220;0;0;0;0;3636;6,051%;0%;0%;0%;0%
https://vk.com/wall-98660148_823642;"В короткие минуты отдыха бойцы снова вместе — плечом к плечу, как в бою.
Здесь каждый знает: за спиной — Родина, и мы не подведём.✊";Пост;"СУРОВЫЕ КОТЫ ДОНБАССА";https://vk.com/club98660148;"19:13 23.07.2025";13;0;0;0;0;747;1,74%;0%;0%;0%;0%
https://vk.com/wall-210812857_607043;"🇷🇺🇷🇺🇷🇺🙏
В короткие минуты отдыха бойцы снова вместе — плечом к плечу, как в бою.
Здесь каждый знает: за спиной — Родина, и мы не подведём.";Пост;"Новости ДНР | ЛНР | Военная операция на Украине";https://vk.com/club210812857;"18:56 23.07.2025";87;4;1;0;0;3276;2,656%;0,122%;0,031%;0%;0%
https://vk.com/wall-230443253_2286;"В короткие минуты отдыха бойцы снова вместе — плечом к плечу, как в бою.
Здесь каждый знает: за спиной — Родина, и мы не подведём.";Пост;"К победе со СВО’ими";https://vk.com/club230443253;"17:20 23.07.2025";3;1;0;0;0;20;15%;5%;0%;0%;0%
https://vk.com/wall-227552131_32784;"В короткие минуты отдыха бойцы снова вместе — плечом к плечу, как в бою.
Здесь каждый знает: за спиной — Родина, и мы не подведём.";Пост;"Бесстрашные и безупречные 🫂🫶";https://vk.com/club227552131;"17:16 23.07.2025";28;0;0;0;0;361;7,756%;0%;0%;0%;0%
https://vk.com/wall-125866183_516736;"В короткие минуты отдыха бойцы снова вместе — плечом к плечу, как в бою.
Здесь каждый знает: за спиной — Родина, и мы не подведём.";Пост;"Донецк-город сильных людей.";https://vk.com/club125866183;"17:14 23.07.2025";8;0;0;0;0;229;3,493%;0%;0%;0%;0%
https://vk.com/wall-221267807_163896;"Родина призвала и мы сказали &quot;Есть&quot;";Пост;"ЧВК ВАГНЕР";https://vk.com/club221267807;"05:24 24.07.2025";2;0;0;0;0;17;11,765%;0%;0%;0%;0%
https://vk.com/wall-48144384_971091;"РОДИНА ПРИЗВАЛА И МЫ СКАЗАЛИ &quot;ЕСТЬ&quot;. Фото от читателей";Пост;"Газета «СПЕЦНАЗ РОССИИ» и журнал «РАЗВЕДЧИКЪ»";https://vk.com/club48144384;"01:00 24.07.2025";18;1;0;0;0;557;3,232%;0,18%;0%;0%;0%
https://vk.com/wall-227552131_32856;"Родина призвала и мы сказали &quot;Есть&quot;🫡";Пост;"Бесстрашные и безупречные 🫂🫶";https://vk.com/club227552131;"00:30 24.07.2025";18;0;0;0;0;199;9,045%;0%;0%;0%;0%
https://vk.com/wall-34894142_518674;"Родина призвала и мы сказали &quot;Есть&quot;";Пост;"ВДВ - НИКТО, КРОМЕ НАС!";https://vk.com/club34894142;"00:00 24.07.2025";22;2;0;0;0;554;3,971%;0,361%;0%;0%;0%
https://vk.com/wall-224831014_34944;"Родина призвала и мы сказали &quot;Есть&quot;";Пост;#СВО;https://vk.com/club224831014;"22:34 23.07.2025";7;0;1;0;0;92;7,609%;0%;1,087%;0%;0%
https://vk.com/wall-214241020_783118;"Родина призвала и мы сказали &quot;Есть&quot;";Пост;"Сводки СВО | Армия | Россия";https://vk.com/club214241020;"21:09 23.07.2025";559;17;1;0;0;13441;4,159%;0,126%;0,007%;0%;0%
https://vk.com/wall-226389423_10070;"Родина призвала и мы сказали &quot;Есть&quot;.";Пост;"Военная хроника |Россия и Иран |В зоне СВО";https://vk.com/club226389423;"20:17 23.07.2025";166;0;0;0;0;3429;4,841%;0%;0%;0%;0%
https://vk.com/wall-194331569_240885;"Родина призвала и мы сказали &quot;Есть&quot;";Пост;"Zа Единую Русь | РУССКИЙ МЕНТАЛИТЕТ.";https://vk.com/club194331569;"20:12 23.07.2025";51;1;0;0;0;481;10,603%;0,208%;0%;0%;0%
https://vk.com/wall-98660148_823643;"Родина призвала и мы сказали &quot;Есть&quot;✊";Пост;"СУРОВЫЕ КОТЫ ДОНБАССА";https://vk.com/club98660148;"19:14 23.07.2025";13;1;0;0;0;680;1,912%;0,147%;0%;0%;0%
https://vk.com/wall-210812857_607033;"🇷🇺🇷🇺🇷🇺🙏
Родина призвала и мы сказали &quot;Есть&quot;";Пост;"Новости ДНР | ЛНР | Военная операция на Украине";https://vk.com/club210812857;"18:32 23.07.2025";113;2;0;0;0;3154;3,583%;0,063%;0%;0%;0%
https://vk.com/wall-128602810_457280;"Родина призвала и мы сказали &quot;Есть&quot;";Пост;"Армия России Z | СВО | Спецназ | ЧВК";https://vk.com/club128602810;"18:30 23.07.2025";218;9;2;0;0;4230;5,154%;0,213%;0,047%;0%;0%
https://vk.com/wall-227552131_32792;"Родина призвала и мы сказали &quot;Есть&quot;";Пост;"Бесстрашные и безупречные 🫂🫶";https://vk.com/club227552131;"17:40 23.07.2025";49;0;0;0;0;512;9,57%;0%;0%;0%;0%
https://vk.com/wall-125866183_516741;"Родина призвала и мы сказали &quot;Есть&quot;";Пост;"Донецк-город сильных людей.";https://vk.com/club125866183;"17:20 23.07.2025";8;0;0;0;0;241;3,32%;0%;0%;0%;0%
